,temp_outdoor,hum_outdoor,co2_outdoor,temp_living_room,hum_living_room,co2_living_room,tvoc_living_room,pm25_living_room,pir_living_room,pres_living_room,pm10_living_room,temp_indoor,hum_indoor,co2_indoor,current_fridge,power_fridge,voltage_fridge,energy_fridge,om_cloud_cover,om_temperature,om_humidity,om_rain,om_radiation,pv_energy,pv_power,pp_energy,synergy_consumption,synergy_production,synergy_net,f_temp_indoor,f_temp_outdoor,f_solar_norm,f_grid_import_norm,f_grid_export_norm,f_hour_sin,f_hour_cos,f_t_lag_1h,f_t_lag_2h,f_t_lag_3h,f_indoor_outdoor_delta,datetime_perth,epoch
2025-05-08 21:00:00+08:00,19.486666666666665,62.166666666666664,0.0,,,,,,,,,22.08,56.63333333333333,0.0,,,,,0.0,19.9,58.0,0.0,0.0,0.0,,,1.1600000262260437,0.0,-1.1600000262260437,0.49794713882473685,0.4136234784058696,,0.22120518359434727,0.0,-0.7071067811865477,0.7071067811865474,0.4984603541185527,0.5014113420579933,0.4980754426481908,0.08432366041886724,2025-05-08 21:00:00,1746709200
2025-05-08 22:00:00+08:00,19.116666666666664,62.63333333333333,0.0,,,,,,,,,21.89,56.86666666666667,0.0,,,,,0.0,19.4,58.0,0.0,0.0,0.0,,,2.740000009536743,0.0,-2.740000009536743,0.49063382088786245,0.40436885109221277,,0.5225018891852855,0.0,-0.5000000000000004,0.8660254037844384,0.49794713882473685,0.4984603541185527,0.5014113420579933,0.08626496979564968,2025-05-08 22:00:00,1746712800
2025-05-08 23:00:00+08:00,18.44333333333333,64.8,0.0,,,,,,,,,21.709999999999997,57.96666666666667,0.0,,,,,0.0,19.0,57.0,0.0,0.0,0.0,,,0.2480000033974647,0.0,-0.2480000033974647,0.4837054144213496,0.38752709688177417,,0.04729214227814581,0.0,-0.25881904510252157,0.9659258262890681,0.49063382088786245,0.49794713882473685,0.4984603541185527,0.09617831753957545,2025-05-08 23:00:00,1746716400
2025-05-09 00:00:00+08:00,17.73,66.46666666666667,0.0,,,,,,,,,21.580000000000002,59.1,0.0,,,,,0.0,18.9,55.0,0.0,0.0,0.0,,,0.2470000013709068,0.0,-0.2470000013709068,0.47870156530664615,0.36968484242121064,,0.04710144777221624,0.0,0.0,1.0,0.4837054144213496,0.49063382088786245,0.49794713882473685,0.10901672288543551,2025-05-09 00:00:00,1746720000
2025-05-09 01:00:00+08:00,17.419999999999998,67.10000000000001,0.0,,,,,,,,,21.436666666666667,59.800000000000004,0.0,,,,,0.0,18.4,55.0,0.0,0.0,0.0,,,0.19200000166893,0.0,-0.19200000166893,0.47318450089812675,0.36193096548274134,,0.036613271257818436,0.0,0.25881904510252074,0.9659258262890683,0.47870156530664615,0.4837054144213496,0.49063382088786245,0.11125353541538541,2025-05-09 01:00:00,1746723600
2025-05-09 02:00:00+08:00,16.976666666666667,68.66666666666667,0.0,,,,,,,,,21.296666666666667,60.56666666666666,0.0,,,,,0.0,17.8,56.0,0.0,0.0,0.0,,,0.2320000007748603,0.0,-0.2320000007748603,0.4677957403130613,0.35084208771052194,,0.04424103586640029,0.0,0.49999999999999994,0.8660254037844387,0.47318450089812675,0.47870156530664615,0.4837054144213496,0.11695365260253937,2025-05-09 02:00:00,1746727200
2025-05-09 03:00:00+08:00,16.44,69.73333333333333,0.0,,,,,,,,,21.12666666666667,60.70000000000001,0.0,,,,,0.0,17.5,56.0,0.0,0.0,0.0,,,0.1770000010728836,0.0,-0.1770000010728836,0.4612522453169105,0.3374187093546774,,0.033752859352002514,0.0,0.7071067811865475,0.7071067811865476,0.4677957403130613,0.47318450089812675,0.47870156530664615,0.12383353596223312,2025-05-09 03:00:00,1746730800
2025-05-09 04:00:00+08:00,16.103333333333335,67.33333333333333,0.0,,,,,,,,,20.930000000000003,60.70000000000001,0.0,,,,,0.0,17.4,55.0,0.0,0.0,0.0,,,0.375,0.0,-0.375,0.4536823197331281,0.3289978322494581,,0.07151029480383457,0.0,0.8660254037844386,0.5000000000000001,0.4612522453169105,0.4677957403130613,0.47318450089812675,0.12468448748367,2025-05-09 04:00:00,1746734400
2025-05-09 05:00:00+08:00,15.646666666666667,69.13333333333334,0.0,,,,,,,,,20.743333333333336,60.43333333333334,0.0,,,,,0.0,17.6,53.0,0.0,0.0,0.0,,,1.74399995803833,0.0,-1.74399995803833,0.4464973056197075,0.3175754543938636,,0.3325705363658563,0.0,0.9659258262890683,0.25881904510252074,0.4536823197331281,0.4612522453169105,0.4677957403130613,0.12892185122584393,2025-05-09 05:00:00,1746738000
2025-05-09 06:00:00+08:00,15.0,73.0,0.0,,,,,,,,,20.483333333333334,59.23333333333333,0.0,,,,,0.0,17.7,52.0,0.0,0.0,0.0,0.0,,2.4910000562667847,0.0,-2.4910000562667847,0.43648960739030024,0.3014007003501751,0.0,0.47501906234668345,0.0,1.0,6.123233995736766e-17,0.4464973056197075,0.4536823197331281,0.4612522453169105,0.13508890704012516,2025-05-09 06:00:00,1746741600
2025-05-09 07:00:00+08:00,14.9,72.96666666666667,0.0,,,,,,,,,20.24,58.93333333333334,0.0,,,,,0.0,17.7,51.0,0.0,0.0,0.2222855555555552,222.28555555555556,,0.828000009059906,0.0160000007599592,-0.8120000082999468,0.4271234282781626,0.29889944972486243,0.0490154289070536,0.15789473265453755,0.008161183751284353,0.9659258262890683,-0.25881904510252063,0.43648960739030024,0.4464973056197075,0.4536823197331281,0.12822397855330014,2025-05-09 07:00:00,1746745200
2025-05-09 08:00:00+08:00,16.653333333333332,72.5,0.0,,,,,,,,,20.326666666666664,60.93333333333334,0.0,,,,,0.0,18.8,48.0,0.0,91.9,0.7971327777777774,797.1327777777778,,0.061999998986721,0.2370000034570694,0.1750000044703484,0.43045932768796497,0.34275471068867763,0.17577302718117307,0.01182303521434097,0.12088753033741122,0.8660254037844387,-0.49999999999999983,0.4271234282781626,0.43648960739030024,0.4464973056197075,0.08770461699928733,2025-05-09 08:00:00,1746748800
2025-05-09 09:00:00+08:00,19.756666666666668,64.0,0.0,,,,,,,,,20.616666666666667,60.166666666666664,0.0,,,,,0.0,21.6,45.0,0.0,250.9,1.639465555555555,1639.4655555555555,,0.0439999997615814,0.4914999902248382,0.4474999904632568,0.4416217603284578,0.42037685509421385,0.36151295203620376,0.008390541211518231,0.25070134646603587,0.7071067811865476,-0.7071067811865475,0.43045932768796497,0.4271234282781626,0.43648960739030024,0.021244905234243938,2025-05-09 09:00:00,1746752400
2025-05-09 10:00:00+08:00,23.346666666666664,50.300000000000004,0.0,,,,,,,,,21.066666666666666,59.96666666666667,0.0,,,,,0.0,24.6,41.0,0.0,402.9,2.7376058333333333,2737.605833333333,,0.0,0.9009999930858612,0.9009999930858612,0.45894277649473947,0.5101717525429381,0.6036601153139189,0.0,0.45957663463875964,0.49999999999999994,-0.8660254037844387,0.4416217603284578,0.43045932768796497,0.4271234282781626,-0.05122897604819865,2025-05-09 10:00:00,1746756000
2025-05-09 11:00:00+08:00,26.073333333333334,42.4,0.0,,,,,,,,,21.400000000000002,59.300000000000004,0.0,,,,,0.0,27.4,37.0,0.0,511.0,2.986381944444444,2986.381944444445,,0.006000000052154,0.9839999973773956,0.9779999973252417,0.4717731588401335,0.57837251959313,0.658516886179952,0.0011441647268068142,0.5019127755266886,0.258819045102521,-0.9659258262890682,0.45894277649473947,0.4416217603284578,0.43045932768796497,-0.10659936075299647,2025-05-09 11:00:00,1746759600
2025-05-09 12:00:00+08:00,27.993333333333336,38.73333333333333,0.0,,,,,,,,,21.843333333333334,58.333333333333336,0.0,,,,,0.0,29.5,33.0,0.0,560.2,3.1798161111111107,3179.8161111111112,,0.0,1.1330000162124634,1.1330000162124634,0.4888375673595073,0.626396531599133,0.7011703938302748,0.0,0.577913805207947,1.2246467991473532e-16,-1.0,0.4717731588401335,0.45894277649473947,0.4416217603284578,-0.13755896423962571,2025-05-09 12:00:00,1746763200
2025-05-09 13:00:00+08:00,29.15,32.75,0.0,,,,,,,,,22.393333333333334,57.800000000000004,0.0,,,,,0.0,30.6,29.0,0.0,549.3,2.973320555555555,2973.3205555555555,,0.0,0.9865000247955322,0.9865000247955322,0.5100076982294073,0.655327663831916,0.6556367639115002,0.0,0.5031879744125362,-0.2588190451025208,-0.9659258262890683,0.4888375673595073,0.4717731588401335,0.45894277649473947,-0.1453199656025087,2025-05-09 13:00:00,1746766800
2025-05-09 14:00:00+08:00,29.406666666666666,32.53333333333333,0.0,,,,,,,,,22.876666666666665,58.199999999999996,0.0,,,,,12.0,30.3,29.0,0.0,479.8,2.4646236111111106,2464.623611111111,,0.1080000000074505,0.6340000033378601,0.5260000033304096,0.5286117526302283,0.6617475404368852,0.5434657375335836,0.020594964904925125,0.32338689248714536,-0.4999999999999998,-0.8660254037844388,0.5100076982294073,0.4888375673595073,0.4717731588401335,-0.1331357878066569,2025-05-09 14:00:00,1746770400
2025-05-09 15:00:00+08:00,28.71666666666667,35.166666666666664,0.0,,,,,,,,,23.24333333333333,57.23333333333333,0.0,,,,,0.0,28.8,37.0,0.0,359.1,1.490264444444444,1490.2644444444443,,0.0449999998090788,0.1820000018924474,0.1370000020833686,0.5427251732101614,0.644488911122228,0.3286131244417278,0.008581235340052598,0.09283346172679499,-0.7071067811865471,-0.7071067811865479,0.5286117526302283,0.5100076982294073,0.4888375673595073,-0.1017637379120665,2025-05-09 15:00:00,1746774000
2025-05-09 16:00:00+08:00,26.599999999999998,43.93333333333334,0.0,,,,,,,,,23.406666666666666,56.699999999999996,0.0,,,,,1.0,26.1,47.0,0.0,205.4,0.3637397222222216,363.73972222222227,,0.3229999989271164,0.0,-0.3229999989271164,0.5490120605594045,0.5915457728864433,0.08020700423244016,0.06159420038644359,0.0,-0.8660254037844384,-0.5000000000000004,0.5427251732101614,0.5286117526302283,0.5100076982294073,-0.04253371232703873,2025-05-09 16:00:00,1746777600
2025-05-09 17:00:00+08:00,24.77,52.13333333333333,0.0,,,,,,,,,23.52333333333333,56.93333333333334,0.0,,,,,1.0,24.5,56.0,0.0,51.5,0.0198722222222219,19.872222222222224,,2.109000027179718,0.0,-2.109000027179718,0.5535026943802923,0.5457728864432216,0.00438195587258958,0.402173903159778,0.0,-0.9659258262890683,-0.25881904510252063,0.5490120605594045,0.5427251732101614,0.5286117526302283,0.007729807937070676,2025-05-09 17:00:00,1746781200
2025-05-09 18:00:00+08:00,23.246666666666666,59.06666666666666,0.0,,,,,,,,,23.569999999999997,60.03333333333333,0.0,,,,,0.0,22.5,67.0,0.0,0.0,0.0,0.0,,0.9889999628067015,0.0,-0.9889999628067015,0.5552989479086475,0.5076705019176255,0.0,0.18859647707010307,0.0,-1.0,-1.8369701987210297e-16,0.5535026943802923,0.5490120605594045,0.5427251732101614,0.047628445991022006,2025-05-09 18:00:00,1746784800
2025-05-09 19:00:00+08:00,21.94333333333333,64.2,0.0,,,,,,,,,23.71666666666667,59.93333333333334,0.0,,,,,0.0,21.8,69.0,0.0,0.0,0.0,,,1.4510000348091123,0.0,-1.4510000348091123,0.560944316140621,0.4750708687677172,,0.2766971739988636,0.0,-0.9659258262890684,0.2588190451025203,0.5552989479086475,0.5535026943802923,0.5490120605594045,0.08587344737290381,2025-05-09 19:00:00,1746788400
2025-05-09 20:00:00+08:00,21.03333333333333,70.3,0.0,,,,,,,,,23.766666666666666,61.4,0.0,,,,,0.0,21.2,70.0,0.0,0.0,0.0,,,1.4320000410079956,0.0,-1.4320000410079956,0.56286887349243,0.45230948807737203,,0.27307398691089324,0.0,-0.8660254037844386,0.5000000000000001,0.560944316140621,0.5552989479086475,0.5535026943802923,0.11055938541505794,2025-05-09 20:00:00,1746792000
2025-05-09 21:00:00+08:00,20.426666666666666,74.43333333333334,0.0,,,,,,,,,23.563333333333333,63.53333333333333,0.0,,,,,0.0,19.4,74.0,0.0,0.0,0.0,,,1.1910000443458555,0.0,-1.1910000443458555,0.5550423402617397,0.4371352342838086,,0.22711670475347248,0.0,-0.7071067811865477,0.7071067811865474,0.56286887349243,0.560944316140621,0.5552989479086475,0.11790710597793108,2025-05-09 21:00:00,1746795600
2025-05-09 22:00:00+08:00,19.596666666666668,76.26666666666667,0.0,,,,,,,,,23.179999999999996,62.800000000000004,0.0,,,,,0.0,18.6,78.0,0.0,0.0,0.0,,,0.7259999811649323,0.0,-0.7259999811649323,0.5402874005645366,0.4163748540937136,,0.13844392714848708,0.0,-0.5000000000000004,0.8660254037844384,0.5550423402617397,0.56286887349243,0.560944316140621,0.123912546470823,2025-05-09 22:00:00,1746799200
2025-05-09 23:00:00+08:00,18.893333333333334,77.60000000000001,0.0,,,,,,,,,22.74,62.800000000000004,0.0,,,,,0.0,17.9,81.0,0.0,0.0,0.0,,,1.7470000088214874,0.0,-1.7470000088214874,0.5233512958686167,0.3987827246956812,,0.33314262840833647,0.0,-0.25881904510252157,0.9659258262890681,0.5402874005645366,0.5550423402617397,0.56286887349243,0.12456857117293552,2025-05-09 23:00:00,1746802800
2025-05-10 00:00:00+08:00,18.106666666666666,78.3,0.0,,,,,,,,,22.386666666666667,62.699999999999996,0.0,,,,,0.0,17.5,85.0,0.0,0.0,0.0,,,1.2779999673366549,0.0,-1.2779999673366549,0.5097510905824993,0.3791062197765549,,0.2437070784627604,0.0,0.0,1.0,0.5233512958686167,0.5402874005645366,0.5550423402617397,0.13064487080594445,2025-05-10 00:00:00,1746806400
2025-05-10 01:00:00+08:00,17.643333333333334,79.13333333333334,0.0,,,,,,,,,22.066666666666666,62.333333333333336,0.0,,,,,0.0,17.1,88.0,0.0,0.0,0.0,,,0.6739999949932098,0.0,-0.6739999949932098,0.49743392353092114,0.367517091879273,,0.1285278355726599,0.0,0.25881904510252074,0.9659258262890683,0.5097510905824993,0.5233512958686167,0.5402874005645366,0.12991683165164813,2025-05-10 01:00:00,1746810000
2025-05-10 02:00:00+08:00,17.766666666666666,77.86666666666666,0.0,,,,,,,,,21.823333333333334,61.666666666666664,0.0,,,,,24.0,16.4,92.0,0.0,0.0,0.0,,,0.660999983549118,0.0,-0.660999983549118,0.48806774441878364,0.3706019676504919,,0.1260488098371393,0.0,0.49999999999999994,0.8660254037844387,0.49743392353092114,0.5097510905824993,0.5233512958686167,0.11746577676829173,2025-05-10 02:00:00,1746813600
2025-05-10 03:00:00+08:00,17.5,75.86666666666666,0.0,,,,,,,,,21.593333333333334,60.43333333333334,0.0,,,,,62.0,17.2,93.0,0.0,0.0,0.0,,,0.7060000002384186,0.0,-0.7060000002384186,0.47921478060046185,0.3639319659829915,,0.13463004839615092,0.0,0.7071067811865475,0.7071067811865476,0.48806774441878364,0.49743392353092114,0.5097510905824993,0.11528281461747036,2025-05-10 03:00:00,1746817200
2025-05-10 04:00:00+08:00,17.11,77.5,0.0,,,,,,,,,21.39,61.833333333333336,0.0,,,,,90.0,17.6,93.0,0.0,0.0,0.0,,,0.7379999756813049,0.0,-0.7379999756813049,0.4713882473697716,0.3541770885442721,,0.1407322555365143,0.0,0.8660254037844386,0.5000000000000001,0.47921478060046185,0.48806774441878364,0.49743392353092114,0.11721115882549948,2025-05-10 04:00:00,1746820800
2025-05-10 05:00:00+08:00,17.069999999999997,83.0,0.0,,,,,,,,,21.33666666666667,65.5,0.0,,,,,92.0,17.6,96.0,0.0,0.0,0.0,,,0.607000008225441,0.0,-0.607000008225441,0.46933538619450865,0.353176588294147,,0.11575133209101679,0.0,0.9659258262890683,0.25881904510252074,0.4713882473697716,0.47921478060046185,0.48806774441878364,0.11615879790036165,2025-05-10 05:00:00,1746824400
2025-05-10 06:00:00+08:00,17.42,87.06666666666666,0.0,,,,,,,,,21.22,67.39999999999999,0.0,,,,,99.0,17.5,97.0,0.0,0.0,0.0,0.0,,0.44200000166893,0.0,-0.44200000166893,0.46484475237362066,0.3619309654827414,0.0,0.08428680112704148,0.0,1.0,6.123233995736766e-17,0.46933538619450865,0.4713882473697716,0.47921478060046185,0.10291378689087927,2025-05-10 06:00:00,1746828000
2025-05-10 07:00:00+08:00,17.243333333333332,87.10000000000001,0.0,,,,,,,,,20.95,68.13333333333334,0.0,,,,,100.0,17.2,97.0,0.0,0.0,0.2070049999999996,207.005,,0.4909999966621399,0.0015000000130385,-0.4894999966491014,0.4544521426738516,0.3575120893780223,0.04564596577382529,0.09363081202664378,0.0007651109469926889,0.9659258262890683,-0.25881904510252063,0.46484475237362066,0.46933538619450865,0.4713882473697716,0.09694005329582928,2025-05-10 07:00:00,1746831600
2025-05-10 08:00:00+08:00,18.16,88.66666666666667,0.0,,,,,,,,,21.19333333333333,69.66666666666667,0.0,,,,,70.0,17.6,95.0,0.0,42.6,0.7713644444444441,771.3644444444444,,1.2759999930858612,0.1155000030994415,-1.1604999899864197,0.4638183217859891,0.380440220110055,0.17009093997853614,0.24332569513402882,0.058913543987285294,0.8660254037844387,-0.49999999999999983,0.4544521426738516,0.46484475237362066,0.46933538619450865,0.08337810167593407,2025-05-10 08:00:00,1746835200
2025-05-10 09:00:00+08:00,19.893333333333334,83.46666666666665,0.0,,,,,,,,,21.44666666666667,70.0,0.0,,,,,9.0,18.7,85.0,0.0,220.4,1.5995841666666664,1600.1999897807507,,0.0,0.4379999935626983,0.4379999935626983,0.47356941236848865,0.42379523094880783,0.3528546361914337,0.0,0.22341239129639018,0.7071067811865476,-0.7071067811865475,0.4638183217859891,0.4544521426738516,0.46484475237362066,0.04977418141968082,2025-05-10 09:00:00,1746838800
2025-05-10 10:00:00+08:00,21.419999999999998,74.96666666666667,0.0,,,,,,,,,21.636666666666667,69.83333333333333,0.0,,,,,23.0,20.5,74.0,0.0,392.9,2.701104166666666,2701.1041666666665,,0.0059999999357387,0.7595000267028809,0.7535000267671421,0.48088273030536305,0.46198099049524766,0.595611257424717,0.0011441647046071012,0.3874011864136555,0.49999999999999994,-0.8660254037844387,0.47356941236848865,0.4638183217859891,0.4544521426738516,0.018901739810115392,2025-05-10 10:00:00,1746842400
2025-05-10 11:00:00+08:00,22.69666666666667,70.2,0.0,,,,,,,,,21.993333333333336,69.10000000000001,0.0,,,,,9.0,21.8,66.0,0.0,462.8,3.001723333333333,3001.7233333333334,,0.0199999995529651,0.75,0.730000000447035,0.4946112394149346,0.493913623478406,0.6618997634638105,0.0038138823042909178,0.38255547017104474,0.258819045102521,-0.9659258262890682,0.48088273030536305,0.47356941236848865,0.4638183217859891,0.0006976159365286172,2025-05-10 11:00:00,1746846000
2025-05-10 12:00:00+08:00,23.64,64.93333333333332,0.0,,,,,,,,,22.330000000000002,67.7,0.0,,,,,35.0,22.7,62.0,0.0,541.8,3.2254202777777774,3225.4202777777778,,0.0,1.0580000281333923,1.0580000281333923,0.5075699255837824,0.5175087543771887,0.7112264129158548,0.0,0.539658264271398,1.2246467991473532e-16,-1.0,0.4946112394149346,0.48088273030536305,0.47356941236848865,-0.00993882879340624,2025-05-10 12:00:00,1746849600
2025-05-10 13:00:00+08:00,24.39,61.13333333333333,0.0,,,,,,,,,22.72666666666667,65.89999999999999,0.0,,,,,7.0,23.7,57.0,0.0,517.9,2.990444444444444,2990.444444444445,,0.090999998152256,0.8370000123977661,0.7460000142455101,0.5228380805748012,0.5362681340670336,0.6594126941843778,0.017353164520043273,0.4269319110346636,-0.2588190451025208,-0.9659258262890683,0.5075699255837824,0.4946112394149346,0.48088273030536305,-0.013430053492232363,2025-05-10 13:00:00,1746853200
2025-05-10 14:00:00+08:00,24.80333333333333,58.666666666666664,0.0,,,,,,,,,22.983333333333334,65.7,0.0,,,,,0.0,24.2,55.0,0.0,464.7,2.420080555555555,2420.0805555555557,,0.0299999993294477,0.6150000095367432,0.5850000102072954,0.5327174749807544,0.5466066366516592,0.5336437004361682,0.005720823456436386,0.31369549040470107,-0.4999999999999998,-0.8660254037844388,0.5228380805748012,0.5075699255837824,0.4946112394149346,-0.013889161670904815,2025-05-10 14:00:00,1746856800
2025-05-10 15:00:00+08:00,24.333333333333332,65.16666666666667,0.0,,,,,,,,,23.213333333333335,66.76666666666667,0.0,,,,,1.0,23.7,59.0,0.0,348.3,1.452166944444444,1452.1669444444444,,0.830999992787838,0.1234999964945018,-0.7074999962933362,0.5415704387990762,0.5348507587126897,0.32021237479283865,0.15846681190998052,0.06299413230010202,-0.7071067811865471,-0.7071067811865479,0.5327174749807544,0.5228380805748012,0.5075699255837824,0.006719680086386459,2025-05-10 15:00:00,1746860400
2025-05-10 16:00:00+08:00,23.513333333333332,68.86666666666667,0.0,,,,,,,,,23.166666666666668,66.86666666666667,0.0,,,,,0.0,22.6,67.0,0.0,195.6,0.3605116666666662,360.5116666666667,,2.040000021457672,0.0,-2.040000021457672,0.5397741852707211,0.514340503585126,0.07949519672341915,0.38901600782471196,0.0,-0.8660254037844384,-0.5000000000000004,0.5415704387990762,0.5327174749807544,0.5228380805748012,0.025433681685595122,2025-05-10 16:00:00,1746864000
2025-05-10 17:00:00+08:00,22.563333333333333,72.39999999999999,0.0,,,,,,,,,23.096666666666664,67.96666666666665,0.0,,,,,0.0,21.4,74.0,0.0,46.9,0.02184944444444418,21.849444444444444,,1.7649999260902405,0.0,-1.7649999260902405,0.5370798049781882,0.4905786226446557,0.00481794639399149,0.3365751067825582,0.0,-0.9659258262890683,-0.25881904510252063,0.5397741852707211,0.5415704387990762,0.5327174749807544,0.04650118233353251,2025-05-10 17:00:00,1746867600
2025-05-10 18:00:00+08:00,21.656666666666666,76.39999999999999,0.0,,,,,,,,,22.956666666666667,69.60000000000001,0.0,,,,,0.0,20.6,79.0,0.0,0.0,0.0,0.0,,1.3399999737739563,0.0,-1.3399999737739563,0.5316910443931229,0.4679006169751543,0.0,0.25553011509788326,0.0,-1.0,-1.8369701987210297e-16,0.5370798049781882,0.5397741852707211,0.5415704387990762,0.06379042741796859,2025-05-10 18:00:00,1746871200
2025-05-10 19:00:00+08:00,21.103333333333335,77.8,0.0,,,,,,,,,22.790000000000003,69.56666666666666,0.0,,,,,0.0,20.1,81.0,0.0,0.0,0.0,,,1.343999981880188,0.0,-1.343999981880188,0.525275853220426,0.454060363515091,,0.25629289312160153,0.0,-0.9659258262890684,0.2588190451025203,0.5316910443931229,0.5370798049781882,0.5397741852707211,0.07121548970533503,2025-05-10 19:00:00,1746874800
2025-05-10 20:00:00+08:00,20.69333333333333,76.86666666666667,0.0,,,,,,,,,22.676666666666666,68.66666666666667,0.0,,,,,1.0,19.6,82.0,0.0,0.0,0.0,,,1.2309999465942385,0.0,-1.2309999465942385,0.520913523222992,0.443805235951309,,0.23474445089188964,0.0,-0.8660254037844386,0.5000000000000001,0.525275853220426,0.5316910443931229,0.5370798049781882,0.07710828727168301,2025-05-10 20:00:00,1746878400
2025-05-10 21:00:00+08:00,20.150000000000002,77.33333333333333,0.0,,,,,,,,,22.506666666666664,68.06666666666666,0.0,,,,,0.0,19.2,78.0,0.0,0.0,0.0,,,1.1010000109672546,0.0,-1.1010000109672546,0.514370028226841,0.430215107553777,,0.20995422763544927,0.0,-0.7071067811865477,0.7071067811865474,0.520913523222992,0.525275853220426,0.5316910443931229,0.08415492067306396,2025-05-10 21:00:00,1746882000
2025-05-10 22:00:00+08:00,19.48,78.39999999999999,0.0,,,,,,,,,22.45,67.83333333333333,0.0,,,,,0.0,18.6,78.0,0.0,0.0,0.0,,,0.8540000021457672,0.0,-0.8540000021457672,0.5121888632281241,0.4134567283641821,,0.16285277844245113,0.0,-0.5000000000000004,0.8660254037844384,0.514370028226841,0.520913523222992,0.525275853220426,0.09873213486394194,2025-05-10 22:00:00,1746885600
2025-05-10 23:00:00+08:00,19.173333333333332,76.7,0.0,,,,,,,,,22.396666666666665,66.73333333333333,0.0,,,,,0.0,18.3,74.0,0.0,0.0,0.0,,,0.56700000166893,0.0,-0.56700000166893,0.510136002052861,0.40578622644655665,,0.10812356606165302,0.0,-0.25881904510252157,0.9659258262890681,0.5121888632281241,0.514370028226841,0.520913523222992,0.10434977560630437,2025-05-10 23:00:00,1746889200
2025-05-11 00:00:00+08:00,19.166666666666668,75.26666666666667,0.0,,,,,,,,,22.24,66.3,0.0,,,,,0.0,18.1,73.0,0.0,0.0,0.0,,,0.2040000036358833,0.0,-0.2040000036358833,0.504105722350526,0.4056194764048692,,0.03890160106662757,0.0,0.0,1.0,0.510136002052861,0.5121888632281241,0.514370028226841,0.0984862459456568,2025-05-11 00:00:00,1746892800
2025-05-11 01:00:00+08:00,19.043333333333333,75.63333333333333,0.0,,,,,,,,,22.13,66.5,0.0,,,,,0.0,17.7,75.0,0.0,0.0,0.0,,,0.2530000060796737,0.0,-0.2530000060796737,0.499871696176546,0.4025346006336502,,0.04824561338701175,0.0,0.25881904510252074,0.9659258262890683,0.504105722350526,0.510136002052861,0.5121888632281241,0.09733709554289577,2025-05-11 01:00:00,1746896400
2025-05-11 02:00:00+08:00,18.736666666666668,76.16666666666667,0.0,,,,,,,,,22.02333333333333,66.4,0.0,,,,,0.0,17.3,79.0,0.0,0.0,0.0,,,0.4660000056028366,0.0,-0.4660000056028366,0.49576597382601983,0.39486409871602474,,0.08886346074465976,0.0,0.49999999999999994,0.8660254037844387,0.499871696176546,0.504105722350526,0.510136002052861,0.1009018751099951,2025-05-11 02:00:00,1746900000
2025-05-11 03:00:00+08:00,18.506666666666668,76.96666666666667,0.0,,,,,,,,,21.873333333333335,66.10000000000001,0.0,,,,,0.0,16.8,82.0,0.0,0.0,0.0,,,1.6649999618530271,0.0,-1.6649999618530271,0.4899923017705928,0.3891112222778056,,0.3175057016546221,0.0,0.7071067811865475,0.7071067811865476,0.49576597382601983,0.499871696176546,0.504105722350526,0.10088107949278718,2025-05-11 03:00:00,1746903600
2025-05-11 04:00:00+08:00,18.136666666666667,77.36666666666667,0.0,,,,,,,,,21.7,65.8,0.0,,,,,10.0,16.3,85.0,0.0,0.0,0.0,,,0.3200000002980232,0.0,-0.3200000002980232,0.4833205029509879,0.37985659496414875,,0.06102211828943678,0.0,0.8660254037844386,0.5000000000000001,0.4899923017705928,0.49576597382601983,0.499871696176546,0.10346390798683913,2025-05-11 04:00:00,1746907200
2025-05-11 05:00:00+08:00,17.676666666666666,78.03333333333333,0.0,,,,,,,,,21.50666666666667,65.53333333333335,0.0,,,,,67.0,15.8,88.0,0.0,0.0,0.0,,,1.6039999723434448,0.0,-1.6039999723434448,0.47587888119065963,0.3683508420877105,,0.30587336236699264,0.0,0.9659258262890683,0.25881904510252074,0.4833205029509879,0.4899923017705928,0.49576597382601983,0.10752803910294911,2025-05-11 05:00:00,1746910800
2025-05-11 06:00:00+08:00,17.286666666666665,79.7,0.0,,,,,,,,,21.28,65.33333333333333,0.0,,,,,78.0,15.5,89.0,0.0,0.0,0.0,0.0,,0.7200000062584877,0.0,-0.7200000062584877,0.46715422119579164,0.35859596464899113,0.0,0.1372997672168192,0.0,1.0,6.123233995736766e-17,0.47587888119065963,0.4833205029509879,0.4899923017705928,0.10855825654680051,2025-05-11 06:00:00,1746914400
2025-05-11 07:00:00+08:00,17.12,79.73333333333333,0.0,,,,,,,,,21.046666666666667,65.0,0.0,,,,,72.0,15.3,90.0,0.0,0.0,0.2102677777777775,210.26777777777775,,0.0540000014007091,0.0504999997792765,-0.0035000016214325955,0.4581729535540159,0.3544272136068034,0.046365429761516606,0.010297482718859167,0.025758734878931704,0.9659258262890683,-0.25881904510252063,0.46715422119579164,0.47587888119065963,0.4833205029509879,0.10374573994721248,2025-05-11 07:00:00,1746918000
2025-05-11 08:00:00+08:00,17.69666666666667,77.46666666666665,0.0,,,,,,,,,20.866666666666667,64.83333333333333,0.0,,,,,49.0,16.1,85.0,0.0,45.0,0.7877613888888885,787.761388888889,,0.1860000044107437,0.238999992609024,0.05299998819828028,0.45124454708750317,0.3688510922127731,0.17370657421397215,0.035469107063804836,0.12190767272456186,0.8660254037844387,-0.49999999999999983,0.4581729535540159,0.46715422119579164,0.47587888119065963,0.08239345487473004,2025-05-11 08:00:00,1746921600
